Day fraction since midnight on 	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.5792707628	2.7086601257	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5793286230	2.7086601257	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5793865064	2.7086601257	0.9501205087	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5794443666	3.6390047073	1.5868923664	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5795022268	3.6390047073	1.5868923664	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5795601101	3.6390047073	1.5868923664	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5796179703	3.9334762096	1.5793596506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5796758421	3.9334762096	1.5793596506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5797337139	3.9334762096	1.5793596506	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5797915972	4.7773928642	1.5410070419	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5798494690	4.7773928642	1.5410070419	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5799073176	4.7773928642	1.5410070419	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5799651894	5.3767447472	1.5001839399	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5800230612	5.3767447472	1.5001839399	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5800809445	5.3767447472	1.5001839399	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5801388163	6.4017872810	1.4743082523	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5801966765	6.4017872810	1.4743082523	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5802545483	6.4017872810	1.4743082523	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5803124200	6.9084191322	1.4374939203	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5803703149	6.9084191322	1.4374939203	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5804281636	6.9084191322	1.4374939203	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5804860354	7.3787775040	1.4804905653	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5805438956	7.3787775040	1.4804905653	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5806017673	7.3787775040	1.4804905653	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5806596391	7.8006677628	1.5427978039	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5807175224	7.8006677628	1.5427978039	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5807753827	7.8006677628	1.5427978039	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5808332544	7.4741621017	1.5139564276	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5808911146	7.4741621017	1.5139564276	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5809489864	7.4741621017	1.5139564276	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5810068697	7.1910362244	1.5330631733	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5810647299	7.1910362244	1.5330631733	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5811226133	7.1910362244	1.5330631733	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5811804735	9.0319414139	1.4695140123	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5812383684	9.0319414139	1.4695140123	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5812962286	9.0319414139	1.4695140123	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5813541004	17.3071231842	1.5052227974	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5814119606	17.3071231842	1.5052227974	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5814698208	17.3071231842	1.5052227974	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5815277041	11.8191604614	1.5350762606	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5815855643	11.8191604614	1.5350762606	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5816434361	11.8191604614	1.5350762606	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5817013079	8.2262792587	1.4623978138	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5817591796	8.2262792587	1.4623978138	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5818170746	8.2262792587	1.4623978138	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5818749116	6.1100640297	1.5105283260	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5819327834	6.1100640297	1.5105283260	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5819906552	6.1100640297	1.5105283260	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5820485269	5.1711997986	1.5008971691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5821063987	5.1711997986	1.5008971691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5821642705	5.1711997986	1.5008971691	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5822221538	4.6204218864	1.6403106451	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5822800140	4.6204218864	1.6403106451	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5823378974	4.6204218864	1.6403106451	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5823957460	4.0236616135	1.7032227516	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5824536294	4.0236616135	1.7032227516	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5825114896	4.0236616135	1.7032227516	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5825693729	3.8925731182	1.7148479223	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5826272331	3.8925731182	1.7148479223	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5826851049	3.8925731182	1.7148479223	34.3131428571	0.0878843931	1.4060115607	0.7030057803
0.5827429767	3.8064477444	1.7928694487	34.3131428571	0.0878843931	1.4060115607	0.7030057803
