Day fraction since midnight on 	Time (seconds)	influent turbidity (NTU)	effluent turbidity (NTU)	water pump control (rpm)	coag pump control (rpm)	acid pump control (rpm)	carbon pump control (rpm)
0.422689434	7752	1.529690743	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422747295	7776	1.532975435	0.812613845	34.272	0.28116763	1.406011561	0.70300578
0.422805179	7800	1.532975435	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.422863039	7824	1.530589938	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.422920902	7848	1.530589938	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.422978786	7872	1.518249989	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423036647	7896	1.518249989	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.42309453	7920	1.519663811	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423152397	7944	1.519663811	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423210258	7968	1.503603816	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423268141	7992	1.503603816	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423326013	8016	1.502553105	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423383873	8040	1.502553105	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423441757	8064	1.495618343	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423499617	8088	1.522626996	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423557477	8112	1.544034004	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423615361	8136	1.534476519	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423673221	8160	1.542831779	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423731108	8184	1.536690354	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423788968	8208	1.544537664	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423846852	8232	1.537163854	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423904714	8256	1.536729097	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.423962575	8280	1.542312503	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424020458	8304	1.542299032	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424078318	8328	1.539448381	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424136202	8352	1.535026431	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424194068	8376	1.525098205	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424251928	8400	1.514905453	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424309811	8424	1.51532352	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424367672	8448	1.516228914	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424425555	8472	1.529248595	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424483419	8496	1.542917252	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424541279	8520	1.532707214	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424599164	8544	1.538447022	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.42465705	8568	1.53643477	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424714887	8592	1.525889874	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.42477277	8616	1.518414855	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.42483063	8640	1.509671331	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424888514	8664	1.506253839	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.424946374	8688	1.495270014	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425004258	8712	1.487867713	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425062118	8736	1.493921399	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425120001	8760	1.500659704	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425177862	8784	1.51347661	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425235722	8808	1.499214053	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425293606	8832	1.50176239	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425351467	8856	1.507132411	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425409354	8880	1.508383036	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425467214	8904	1.521594524	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425525074	8928	1.50688231	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425582961	8952	1.519889951	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425640821	8976	1.532274962	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425698704	9000	1.542289615	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425756565	9024	1.534828186	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425814428	9048	1.524900556	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425872313	9072	1.535899162	0.787751675	34.272	0.28116763	1.406011561	0.70300578
0.425930175	9096	1.535899162	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.425988058	9120	1.541974545	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426045921	9144	1.526337862	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426103806	9168	1.531183124	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426161666	9192	1.519097209	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426219527	9216	1.52285254	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.42627741	9240	1.535031319	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.42633527	9264	1.537114501	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426393131	9288	1.535391569	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426451014	9312	1.551567435	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426508874	9336	1.564587116	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426566758	9360	1.554428339	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426624618	9384	1.554535985	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426682501	9408	1.578306198	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426740362	9432	1.55610621	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426798222	9456	1.536937952	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426856106	9480	1.518321395	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426913969	9504	1.50230062	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.426971852	9528	1.515239477	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427029713	9552	1.519999266	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427087596	9576	1.517850518	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.42714546	9600	1.517734289	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.42720332	9624	1.514942169	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427261204	9648	1.508353353	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427319065	9672	1.509072661	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427376949	9696	1.505981803	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427434809	9720	1.508228898	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427492673	9744	1.508228898	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427550556	9768	1.519291878	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427608416	9792	1.519291878	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.4276663	9816	1.504526258	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.42772416	9840	1.504526258	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427782023	9864	1.532930493	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427839906	9888	1.532930493	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427897795	9912	1.52204442	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.427955632	9936	1.52204442	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428013515	9960	1.515645146	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428071376	9984	1.515645146	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428129262	10008	1.529141069	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428187122	10032	1.529141069	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428245005	10056	1.541074514	1.774511099	34.272	0.28116763	1.406011561	0.70300578
0.428302866	10080	1.541074514	1.774511099	34.272	0.28116763	1.406011561	0.70300578
